month;weekday;day;hour;workday;temperature;r_temperature;wind;humidity;dew_point;pressure;seasonN;qtd
7;3;4;7;0;26;28;7;77;22;1017;3;1
7;3;4;8;0;27;29;3;71;21;1017;3;1
7;3;4;9;0;29;31;5;60;20;1017;3;2
7;3;4;10;0;30;32;6;54;20;1017;3;3
7;3;4;11;0;32;33;2;48;19;1017;3;3
7;3;4;12;0;32;33;4;44;18;1017;3;3
7;3;4;13;0;32;34;9;47;19;1016;3;3
7;3;4;14;0;32;34;15;49;20;1016;3;4
7;3;4;15;0;32;33;13;45;19;1015;3;3
7;3;4;16;0;31;33;9;48;19;1016;3;3
7;3;4;17;0;28;30;12;65;21;1015;3;3
7;3;4;18;0;30;32;7;61;21;1015;3;3
7;3;4;19;0;29;32;15;67;22;1016;3;3
7;3;4;20;0;27;29;17;75;22;1017;3;3
7;3;4;21;0;26;28;2;79;22;1018;3;3
7;3;4;22;0;26;28;3;79;22;1018;3;3
7;3;4;23;0;26;28;7;77;22;1018;3;1
7;4;5;0;1;26;27;14;74;21;1018;3;1
7;4;5;1;1;26;27;13;79;22;1018;3;1
7;4;5;2;1;25;26;8;83;22;1018;3;1
7;4;5;3;1;24;25;7;91;23;1018;3;1
7;4;5;4;1;24;25;10;94;23;1018;3;1
7;4;5;5;1;24;25;11;94;23;1018;3;1
7;4;5;6;1;24;25;10;94;23;1019;3;1
7;4;5;7;1;25;26;13;90;23;1020;3;2
7;4;5;8;1;26;27;12;89;24;1020;3;3
7;4;5;9;1;26;28;9;89;24;1020;3;2
7;4;5;10;1;27;30;14;85;24;1020;3;1
7;4;5;11;1;28;31;12;80;24;1020;3;2
7;4;5;12;1;28;31;16;74;23;1020;3;2
7;4;5;13;1;28;31;17;74;23;1019;3;2
7;4;5;14;1;28;31;19;72;22;1019;3;2
7;4;5;15;1;29;32;19;67;22;1019;3;2
7;4;5;16;1;29;33;22;69;23;1019;3;3
7;4;5;17;1;28;32;20;70;22;1019;3;4
7;4;5;18;1;25;26;25;80;21;1019;3;4
7;4;5;19;1;24;25;19;93;22;1019;3;1
7;4;5;20;1;23;24;4;86;21;1020;3;1
7;4;5;21;1;24;25;5;87;21;1020;3;1
7;4;5;22;1;24;25;8;93;23;1020;3;1
7;4;5;23;1;24;25;9;94;23;1020;3;1
7;5;6;0;1;24;25;8;94;23;1019;3;1
7;5;6;1;1;24;25;9;94;23;1019;3;1
7;5;6;2;1;24;25;12;94;23;1018;3;1
7;5;6;3;1;24;25;14;94;23;1017;3;1
7;5;6;4;1;23;24;13;100;23;1017;3;1
7;5;6;5;1;24;25;14;97;23;1017;3;1
7;5;6;6;1;23;24;12;100;23;1018;3;1
7;5;6;7;1;24;25;9;97;23;1018;3;1
7;5;6;8;1;24;25;12;94;23;1018;3;1
7;5;6;9;1;24;25;12;94;23;1017;3;1
7;5;6;10;1;24;25;9;94;23;1017;3;1
7;5;6;11;1;24;25;12;97;24;1017;3;1
7;5;6;12;1;25;27;8;92;24;1017;3;1
7;5;6;13;1;26;28;11;89;24;1016;3;1
7;5;6;14;1;27;29;8;82;23;1015;3;2
7;5;6;15;1;26;29;12;85;24;1014;3;1
7;5;6;16;1;27;29;18;85;24;1014;3;2
7;5;6;17;1;26;29;18;84;23;1013;3;4
7;5;6;18;1;26;28;18;84;23;1013;3;3
7;5;6;19;1;26;28;19;85;23;1013;3;3
7;5;6;20;1;25;26;14;89;23;1014;3;2
7;5;6;21;1;24;25;10;92;23;1013;3;1
7;5;6;22;1;24;25;6;94;23;1013;3;1
7;5;6;23;1;24;25;6;94;23;1013;3;1
7;6;7;0;1;24;25;8;94;23;1012;3;1
7;6;7;1;1;24;25;1;94;23;1011;3;1
7;6;7;2;1;24;25;2;94;23;1011;3;1
7;6;7;3;1;24;25;4;94;23;1010;3;1
7;6;7;4;1;24;25;7;94;23;1010;3;1
7;6;7;5;1;24;25;6;94;23;1009;3;1
7;6;7;6;1;24;25;9;94;23;1009;3;1
7;6;7;7;1;24;25;8;94;23;1009;3;2
7;6;7;8;1;25;27;10;87;23;1010;3;4
7;6;7;9;1;26;28;16;81;22;1010;3;2
7;6;7;10;1;27;29;21;76;22;1010;3;2
7;6;7;11;1;27;29;27;71;21;1011;3;2
7;6;7;12;1;28;31;25;66;21;1011;3;2
7;6;7;13;1;30;33;21;57;21;1010;3;2
7;6;7;14;1;32;34;19;52;21;1009;3;2
7;6;7;15;1;32;34;21;46;19;1009;3;3
7;6;7;16;1;32;33;20;43;18;1009;3;3
7;6;7;17;1;32;33;20;45;19;1008;3;5
7;6;7;18;1;32;34;22;48;20;1008;3;4
7;6;7;19;1;31;33;20;49;19;1008;3;3
7;6;7;20;1;28;29;17;64;20;1009;3;2
7;6;7;21;1;25;26;11;71;20;1009;3;2
7;6;7;22;1;24;25;8;74;20;1010;3;2
7;6;7;23;1;24;25;8;81;21;1010;3;1
7;7;8;0;0;23;24;3;83;20;1010;3;1
7;7;8;1;0;24;24;0;78;19;1009;3;1
7;7;8;2;0;23;24;4;79;20;1009;3;1
7;7;8;3;0;23;24;7;85;20;1009;3;1
7;7;8;4;0;22;23;6;93;21;1008;3;1
7;7;8;5;0;23;23;2;83;20;1009;3;1
7;7;8;6;0;24;24;5;75;19;1009;3;1
7;7;8;7;0;26;26;6;67;19;1010;3;1
7;7;8;8;0;26;27;15;62;18;1010;3;2
7;7;8;9;0;27;28;18;57;18;1010;3;2
7;7;8;10;0;29;30;14;55;19;1010;3;3
7;7;8;11;0;30;31;16;51;19;1010;3;3
7;7;8;12;0;30;31;17;51;19;1010;3;4
7;7;8;13;0;31;32;14;50;19;1010;3;4
7;7;8;14;0;31;31;19;45;18;1010;3;4
7;7;8;15;0;32;32;18;42;17;1009;3;3
7;7;8;16;0;32;32;20;39;16;1009;3;3
7;7;8;17;0;31;31;18;41;17;1009;3;3
7;7;8;18;0;31;31;19;40;16;1010;3;3
7;7;8;19;0;30;29;19;37;14;1010;3;3
7;7;8;20;0;28;27;21;44;14;1011;3;3
7;7;8;21;0;25;25;19;52;15;1013;3;2
7;7;8;22;0;24;24;17;56;15;1013;3;2
7;7;8;23;0;24;24;17;57;15;1013;3;1
7;1;9;0;0;24;24;17;57;15;1014;3;1
7;1;9;1;0;23;23;15;64;16;1014;3;1
7;1;9;2;0;22;22;11;69;16;1014;3;1
7;1;9;3;0;22;22;13;71;16;1014;3;1
7;1;9;4;0;22;22;18;73;17;1015;3;1
7;1;9;5;0;21;21;20;77;17;1016;3;1
7;1;9;6;0;21;21;16;78;17;1017;3;1
7;1;9;7;0;22;22;15;71;17;1017;3;1
7;1;9;8;0;24;24;15;64;16;1018;3;2
7;1;9;9;0;25;25;18;56;16;1018;3;2
7;1;9;10;0;27;27;19;46;14;1018;3;3
7;1;9;11;0;27;27;14;42;13;1018;3;3
7;1;9;12;0;28;27;14;39;12;1018;3;4
7;1;9;13;0;28;27;18;37;12;1018;3;4
7;1;9;14;0;29;28;18;36;12;1018;3;4
7;1;9;15;0;30;29;11;34;12;1017;3;4
7;1;9;16;0;29;28;2;36;13;1017;3;4
7;1;9;17;0;29;28;8;37;13;1017;3;3
7;1;9;18;0;29;28;11;37;13;1016;3;3
7;1;9;19;0;28;28;3;40;14;1017;3;3
7;1;9;20;0;27;28;4;49;16;1017;3;2
7;1;9;21;0;26;27;9;50;15;1017;3;2
7;1;9;22;0;26;26;9;46;13;1018;3;1
7;1;9;23;0;25;25;7;56;15;1018;3;1
7;2;10;0;1;24;24;8;67;18;1018;3;1
7;2;10;1;1;24;24;8;69;18;1018;3;1
7;2;10;2;1;24;24;6;69;18;1017;3;1
7;2;10;3;1;23;23;6;73;18;1017;3;1
7;2;10;4;1;23;23;7;77;19;1017;3;1
7;2;10;5;1;23;23;10;78;19;1017;3;1
7;2;10;6;1;23;24;9;82;20;1017;3;1
7;2;10;7;1;24;25;8;79;20;1017;3;3
7;2;10;8;1;24;25;9;78;20;1018;3;3
7;2;10;9;1;25;27;10;79;21;1018;3;2
7;2;10;10;1;27;29;16;76;22;1018;3;1
7;2;10;11;1;28;31;17;69;22;1017;3;2
7;2;10;12;1;30;33;18;59;21;1017;3;2
7;2;10;13;1;31;34;22;55;21;1016;3;2
7;2;10;14;1;31;33;21;51;20;1016;3;2
7;2;10;15;1;32;34;20;51;20;1015;3;2
7;2;10;16;1;31;35;20;57;22;1015;3;3
7;2;10;17;1;31;35;21;59;22;1014;3;5
7;2;10;18;1;31;35;19;59;22;1014;3;4
7;2;10;19;1;30;34;16;61;22;1014;3;3
7;2;10;20;1;29;32;13;64;22;1014;3;2
7;2;10;21;1;28;31;13;68;22;1015;3;2
7;2;10;22;1;28;31;17;70;22;1015;3;1
7;2;10;23;1;28;31;19;70;22;1014;3;1
7;3;11;0;1;28;31;21;68;22;1014;3;1
7;3;11;1;1;28;30;20;67;21;1014;3;1
7;3;11;2;1;27;28;9;70;21;1014;3;1
7;3;11;3;1;26;27;7;74;20;1014;3;1
7;3;11;4;1;24;25;9;83;21;1014;3;1
7;3;11;5;1;24;25;11;88;22;1014;3;1
7;3;11;6;1;24;25;9;93;23;1015;3;2
7;3;11;7;1;25;27;13;87;23;1015;3;3
7;3;11;8;1;27;29;13;81;23;1015;3;4
7;3;11;9;1;28;31;14;79;24;1015;3;2
7;3;11;10;1;29;33;17;76;24;1015;3;2
7;3;11;11;1;29;33;18;71;23;1015;3;2
7;3;11;12;1;29;32;15;67;22;1015;3;2
7;3;11;13;1;29;33;12;69;23;1015;3;2
7;3;11;14;1;31;35;13;61;22;1015;3;2
7;3;11;15;1;33;36;20;51;21;1014;3;2
7;3;11;16;1;33;35;23;46;20;1014;3;3
7;3;11;17;1;32;34;24;45;19;1014;3;5
7;3;11;18;1;32;34;21;49;20;1014;3;4
7;3;11;19;1;31;34;17;52;20;1014;3;3
7;3;11;20;1;30;33;5;56;21;1014;3;2
7;3;11;21;1;29;32;4;68;22;1015;3;2
7;3;11;22;1;28;31;9;74;23;1015;3;1
7;3;11;23;1;28;30;9;72;22;1015;3;1
7;4;12;0;1;27;29;8;70;21;1016;3;1
7;4;12;1;1;27;29;8;70;21;1016;3;1
7;4;12;2;1;27;29;6;70;21;1016;3;1
7;4;12;3;1;26;28;7;73;21;1016;3;1
7;4;12;4;1;26;27;7;74;21;1016;3;1
7;4;12;5;1;26;28;10;78;22;1016;3;1
7;4;12;6;1;26;27;11;75;21;1017;3;2
7;4;12;7;1;27;28;17;63;20;1018;3;3
7;4;12;8;1;29;30;20;58;20;1018;3;4
7;4;12;9;1;30;32;16;55;20;1018;3;2
7;4;12;10;1;32;35;13;50;21;1018;3;2
7;4;12;11;1;32;35;16;51;21;1018;3;2
7;4;12;12;1;33;36;14;49;21;1017;3;2
7;4;12;13;1;33;36;11;48;21;1017;3;2
7;4;12;14;1;34;37;12;48;21;1017;3;2
7;4;12;15;1;34;38;17;48;22;1017;3;2
7;4;12;16;1;34;37;20;48;21;1016;3;3
7;4;12;17;1;34;37;18;47;21;1016;3;5
7;4;12;18;1;34;36;18;45;20;1016;3;4
7;4;12;19;1;33;36;17;47;21;1016;3;3
7;4;12;20;1;32;36;13;53;22;1016;3;2
7;4;12;21;1;30;35;9;69;24;1017;3;2
7;4;12;22;1;29;35;3;79;25;1016;3;1
7;4;12;23;1;28;33;5;79;24;1017;3;1
7;5;13;0;1;28;32;9;79;24;1017;3;1
7;5;13;1;1;28;32;10;79;24;1017;3;1
7;5;13;2;1;27;31;13;84;25;1016;3;1
7;5;13;3;1;27;30;9;83;24;1017;3;1
7;5;13;4;1;27;30;8;79;23;1017;3;1
7;5;13;5;1;26;28;9;83;23;1017;3;1
7;5;13;6;1;27;29;10;80;23;1017;3;2
7;5;13;7;1;28;31;8;75;23;1017;3;3
7;5;13;8;1;29;33;12;74;24;1018;3;3
7;5;13;9;1;30;36;15;70;24;1017;3;2
7;5;13;10;1;32;38;15;64;24;1017;3;1
7;5;13;11;1;33;38;19;53;23;1017;3;2
7;5;13;12;1;34;38;18;49;22;1017;3;2
7;5;13;13;1;35;39;16;48;22;1017;3;2
7;5;13;14;1;35;40;15;49;23;1016;3;2
7;5;13;15;1;34;40;21;52;23;1015;3;2
7;5;13;16;1;34;40;23;55;24;1015;3;3
7;5;13;17;1;35;41;22;52;23;1014;3;4
7;5;13;18;1;34;39;20;49;22;1015;3;4
7;5;13;19;1;33;38;17;53;23;1015;3;3
7;5;13;20;1;32;37;13;58;23;1015;3;2
7;5;13;21;1;32;37;10;59;23;1016;3;2
7;5;13;22;1;31;36;10;59;22;1016;3;2
7;5;13;23;1;30;34;10;65;23;1016;3;1
7;6;14;0;1;30;33;8;64;22;1016;3;1
7;6;14;1;1;29;32;7;61;21;1016;3;1
7;6;14;2;1;28;33;8;77;24;1016;3;1
7;6;14;3;1;28;34;9;88;26;1016;3;1
7;6;14;4;1;27;30;12;84;24;1016;3;1
7;6;14;5;1;26;28;10;89;24;1016;3;1
7;6;14;6;1;26;28;7;89;24;1016;3;1
7;6;14;7;1;27;30;10;89;25;1016;3;3
7;6;14;8;1;28;33;11;89;26;1016;3;3
7;6;14;9;1;29;36;12;84;26;1016;3;2
7;6;14;10;1;31;39;17;74;26;1016;3;2
7;6;14;11;1;32;41;16;71;26;1016;3;2
7;6;14;12;1;33;42;16;69;26;1015;3;2
7;6;14;13;1;35;41;23;53;24;1014;3;2
7;6;14;14;1;35;41;20;51;23;1013;3;2
7;6;14;15;1;34;41;17;56;24;1013;3;2
7;6;14;16;1;33;39;25;56;23;1013;3;2
7;6;14;17;1;23;24;14;91;22;1015;3;2
7;6;14;18;1;24;25;10;91;23;1014;3;2
7;6;14;19;1;25;26;6;89;23;1014;3;2
7;6;14;20;1;25;26;8;89;23;1014;3;2
7;6;14;21;1;24;25;7;92;23;1014;3;2
7;6;14;22;1;25;26;9;91;23;1014;3;1
7;6;14;23;1;24;25;9;95;23;1014;3;1
7;7;15;0;0;25;26;11;90;23;1014;3;1
7;7;15;1;0;24;25;8;95;24;1014;3;1
7;7;15;2;0;24;25;3;100;24;1014;3;1
7;7;15;3;0;24;25;4;100;24;1014;3;1
7;7;15;4;0;24;25;11;96;23;1014;3;1
7;7;15;5;0;24;25;12;94;23;1014;3;1
7;7;15;6;0;25;26;11;91;23;1014;3;1
7;7;15;7;0;26;27;9;82;22;1014;3;1
7;7;15;8;0;27;29;14;72;21;1015;3;2
7;7;15;9;0;28;30;19;67;21;1015;3;2
7;7;15;10;0;28;30;22;66;21;1015;3;3
7;7;15;11;0;29;32;21;61;21;1015;3;3
7;7;15;12;0;31;32;21;53;20;1015;3;3
7;7;15;13;0;31;32;23;47;18;1014;3;3
7;7;15;14;0;31;32;22;46;18;1014;3;3
7;7;15;15;0;32;32;18;43;17;1013;3;3
7;7;15;16;0;31;31;19;42;17;1013;3;3
7;7;15;17;0;31;31;16;43;17;1013;3;3
7;7;15;18;0;31;31;17;43;17;1013;3;3
7;7;15;19;0;30;30;19;46;17;1013;3;3
7;7;15;20;0;28;29;18;50;17;1013;3;2
7;7;15;21;0;27;28;17;53;17;1014;3;2
7;7;15;22;0;27;28;16;54;17;1015;3;2
7;7;15;23;0;26;27;15;56;17;1015;3;1
7;1;16;0;0;25;26;13;60;17;1015;3;1
7;1;16;1;0;24;24;13;63;17;1015;3;1
7;1;16;2;0;24;24;15;65;17;1015;3;1
7;1;16;3;0;23;23;13;69;17;1015;3;1
7;1;16;4;0;23;23;4;71;17;1015;3;1
7;1;16;5;0;22;22;7;72;17;1015;3;1
7;1;16;6;0;23;23;7;74;18;1016;3;1
7;1;16;7;0;24;24;7;68;17;1016;3;1
7;1;16;8;0;25;26;10;62;18;1016;3;1
7;1;16;9;0;27;27;10;54;17;1016;3;2
7;1;16;10;0;28;28;9;51;17;1016;3;3
7;1;16;11;0;29;29;13;49;17;1015;3;3
7;1;16;12;0;29;30;15;50;18;1015;3;3
7;1;16;13;0;29;30;16;51;18;1015;3;3
7;1;16;14;0;30;31;13;50;18;1014;3;3
7;1;16;15;0;31;32;8;45;18;1014;3;3
7;1;16;16;0;31;32;9;45;18;1014;3;3
7;1;16;17;0;31;32;8;46;18;1013;3;3
7;1;16;18;0;31;31;6;44;17;1013;3;3
7;1;16;19;0;30;31;13;55;19;1014;3;3
7;1;16;20;0;28;30;15;64;21;1014;3;2
7;1;16;21;0;27;29;15;71;22;1015;3;2
7;1;16;22;0;27;29;16;74;22;1015;3;1
7;1;16;23;0;27;29;15;72;21;1015;3;1
7;2;17;0;1;26;28;15;76;22;1015;3;1
7;2;17;1;1;26;28;11;79;22;1015;3;1
7;2;17;2;1;25;27;8;81;22;1015;3;1
7;2;17;3;1;25;26;9;85;22;1015;3;1
7;2;17;4;1;25;26;8;89;23;1015;3;1
7;2;17;5;1;24;25;7;93;23;1015;3;1
7;2;17;6;1;25;26;7;91;23;1015;3;2
7;2;17;7;1;26;27;7;86;23;1016;3;3
7;2;17;8;1;26;28;8;84;23;1016;3;3
7;2;17;9;1;27;30;8;78;23;1016;3;2
7;2;17;10;1;29;33;9;74;24;1016;3;2
7;2;17;11;1;30;35;14;66;23;1016;3;2
7;2;17;12;1;31;35;15;60;22;1016;3;2
7;2;17;13;1;31;35;17;59;22;1015;3;2
7;2;17;14;1;31;34;16;57;21;1015;3;1
7;2;17;15;1;32;36;16;55;22;1015;3;2
7;2;17;16;1;32;34;18;49;20;1015;3;3
7;2;17;17;1;31;34;15;54;21;1015;3;5
7;2;17;18;1;30;33;15;63;22;1015;3;4
7;2;17;19;1;29;33;19;71;23;1016;3;3
7;2;17;20;1;29;32;19;72;23;1016;3;2
7;2;17;21;1;27;30;16;77;23;1017;3;2
7;2;17;22;1;27;30;15;79;23;1017;3;1
7;2;17;23;1;27;30;12;79;23;1017;3;1
7;3;18;0;1;26;29;10;84;24;1017;3;1
7;3;18;1;1;26;28;14;89;24;1017;3;1
7;3;18;2;1;26;28;12;89;24;1017;3;1
7;3;18;3;1;26;28;11;89;24;1017;3;1
7;3;18;4;1;26;28;11;89;24;1017;3;1
7;3;18;5;1;26;28;11;89;24;1017;3;1
7;3;18;6;1;25;26;13;89;23;1018;3;2
7;3;18;7;1;26;28;8;78;22;1018;3;3
7;3;18;8;1;27;30;7;77;23;1018;3;4
7;3;18;9;1;28;31;6;76;23;1019;3;2
7;3;18;10;1;29;33;9;74;24;1019;3;2
7;3;18;11;1;30;35;11;66;23;1018;3;2
7;3;18;12;1;32;37;12;63;24;1018;3;2
7;3;18;13;1;32;38;20;63;24;1017;3;2
7;3;18;14;1;33;38;23;59;23;1017;3;2
7;3;18;15;1;33;37;16;53;22;1017;3;2
7;3;18;16;1;33;38;18;55;23;1017;3;3
7;3;18;17;1;30;33;25;62;22;1017;3;3
7;3;18;18;1;28;30;9;67;21;1017;3;4
7;3;18;19;1;28;31;2;73;23;1017;3;3
7;3;18;20;1;28;31;8;74;23;1018;3;2
7;3;18;21;1;28;32;13;77;24;1018;3;2
7;3;18;22;1;28;32;13;79;24;1018;3;1
7;3;18;23;1;28;31;13;81;24;1018;3;1
7;4;19;0;1;27;30;11;84;24;1018;3;1
7;4;19;1;1;27;30;10;84;24;1018;3;1
7;4;19;2;1;27;29;10;86;24;1018;3;1
7;4;19;3;1;26;28;7;84;23;1017;3;1
7;4;19;4;1;26;28;6;88;24;1017;3;1
7;4;19;5;1;25;26;7;89;23;1018;3;1
7;4;19;6;1;26;28;7;85;23;1018;3;2
7;4;19;7;1;27;29;2;84;24;1018;3;3
7;4;19;8;1;28;31;4;81;24;1018;3;4
7;4;19;9;1;29;33;8;76;24;1018;3;2
7;4;19;10;1;30;36;9;69;24;1018;3;1
7;4;19;11;1;32;37;9;56;23;1018;3;1
7;4;19;12;1;33;36;9;50;21;1017;3;2
7;4;19;13;1;34;38;14;52;22;1017;3;2
7;4;19;14;1;33;38;17;55;23;1016;3;2
7;4;19;15;1;34;39;17;54;23;1016;3;2
7;4;19;16;1;35;38;10;40;20;1015;3;3
7;4;19;17;1;35;38;7;40;20;1015;3;4
7;4;19;18;1;34;37;13;46;21;1015;3;4
7;4;19;19;1;33;36;18;48;21;1015;3;3
7;4;19;20;1;32;35;15;51;21;1016;3;3
7;4;19;21;1;31;35;15;62;23;1016;3;2
7;4;19;22;1;29;34;14;72;24;1016;3;1
7;4;19;23;1;29;34;11;74;24;1016;3;1
7;5;20;0;1;28;33;12;77;24;1017;3;1
7;5;20;1;1;28;32;11;79;24;1016;3;1
7;5;20;2;1;27;31;8;82;24;1016;3;1
7;5;20;3;1;27;30;7;84;24;1016;3;1
7;5;20;4;1;27;30;9;80;23;1015;3;1
7;5;20;5;1;26;28;7;83;23;1016;3;1
7;5;20;6;1;27;30;2;80;23;1016;3;1
7;5;20;7;1;28;31;0;75;23;1016;3;3
7;5;20;8;1;30;33;7;67;23;1016;3;4
7;5;20;9;1;32;37;11;59;23;1016;3;2
7;5;20;10;1;33;37;12;54;22;1016;3;1
7;5;20;11;1;34;38;10;50;22;1016;3;2
7;5;20;12;1;35;38;10;46;21;1015;3;2
7;5;20;13;1;36;39;12;41;20;1015;3;2
7;5;20;14;1;36;39;12;39;20;1014;3;2
7;5;20;15;1;36;39;15;39;20;1013;3;2
7;5;20;16;1;36;39;17;39;20;1013;3;3
7;5;20;17;1;36;38;16;36;19;1012;3;4
7;5;20;18;1;35;37;16;37;19;1012;3;4
7;5;20;19;1;34;39;15;53;23;1012;3;3
7;5;20;20;1;32;39;13;63;24;1013;3;2
7;5;20;21;1;31;38;14;67;25;1013;3;2
7;5;20;22;1;31;37;13;68;24;1013;3;1
7;5;20;23;1;31;37;10;72;25;1013;3;1
7;6;21;0;1;29;36;3;82;26;1013;3;1
7;6;21;1;1;30;34;7;70;23;1013;3;1
7;6;21;2;1;30;32;12;61;21;1013;3;1
7;6;21;3;1;30;32;10;60;21;1012;3;1
7;6;21;4;1;29;32;1;65;22;1013;3;1
7;6;21;5;1;28;31;5;69;22;1013;3;1
7;6;21;6;1;29;31;8;64;21;1014;3;1
7;6;21;7;1;30;33;12;62;22;1014;3;3
7;6;21;8;1;31;34;17;60;22;1015;3;3
7;6;21;9;1;32;36;17;57;22;1014;3;2
7;6;21;10;1;33;37;9;53;22;1014;3;2
7;6;21;11;1;33;36;7;50;21;1014;3;2
7;6;21;12;1;33;37;8;51;22;1014;3;2
7;6;21;13;1;34;38;13;53;23;1013;3;2
7;6;21;14;1;34;39;5;53;23;1013;3;2
7;6;21;15;1;35;39;9;49;22;1012;3;2
7;6;21;16;1;36;40;12;45;22;1012;3;3
7;6;21;17;1;35;38;10;46;21;1011;3;4
7;6;21;18;1;34;38;8;48;22;1011;3;3
7;6;21;19;1;33;38;9;53;23;1011;3;3
7;6;21;20;1;32;38;10;60;24;1011;3;2
7;6;21;21;1;32;38;11;63;24;1012;3;2
7;6;21;22;1;31;38;9;67;25;1012;3;1
7;6;21;23;1;31;37;12;68;24;1012;3;1
7;7;22;0;0;30;35;15;71;24;1012;3;1
7;7;22;1;0;28;32;16;74;23;1012;3;1
7;7;22;2;0;28;31;17;74;23;1011;3;1
7;7;22;3;0;27;30;16;77;23;1011;3;1
7;7;22;4;0;27;30;13;79;23;1011;3;1
7;7;22;5;0;27;30;14;79;23;1011;3;1
7;7;22;6;0;27;30;17;79;23;1012;3;1
7;7;22;7;0;27;30;18;79;23;1012;3;1
7;7;22;8;0;28;32;11;72;23;1013;3;1
7;7;22;9;0;30;34;7;67;23;1012;3;2
7;7;22;10;0;31;36;7;61;23;1012;3;3
7;7;22;11;0;33;37;7;55;22;1012;3;3
7;7;22;12;0;34;37;2;49;21;1011;3;3
7;7;22;13;0;34;37;12;47;21;1010;3;3
7;7;22;14;0;33;36;22;50;21;1010;3;2
7;7;22;15;0;25;26;9;89;23;1011;3;2
7;7;22;16;0;27;30;8;78;23;1010;3;3
7;7;22;17;0;28;31;16;73;23;1010;3;2
7;7;22;18;0;24;25;10;89;22;1009;3;1
7;7;22;19;0;25;26;0;85;22;1008;3;1
7;7;22;20;0;24;25;8;90;23;1009;3;2
7;7;22;21;0;24;25;14;93;23;1009;3;1
7;7;22;22;0;24;25;13;94;23;1009;3;1
7;7;22;23;0;24;25;8;94;23;1009;3;1
7;1;23;0;0;24;25;10;94;23;1009;3;1
7;1;23;1;0;24;25;7;95;23;1008;3;1
7;1;23;2;0;24;25;8;100;24;1008;3;1
7;1;23;3;0;24;25;7;96;23;1008;3;1
7;1;23;4;0;24;25;8;94;23;1008;3;1
7;1;23;5;0;24;25;3;98;24;1008;3;1
7;1;23;6;0;24;25;0;100;24;1008;3;1
7;1;23;7;0;25;26;0;96;24;1009;3;1
7;1;23;8;0;26;29;0;87;24;1009;3;1
7;1;23;9;0;28;31;4;81;24;1009;3;2
7;1;23;10;0;29;33;2;76;24;1009;3;3
7;1;23;11;0;30;35;12;64;23;1009;3;3
7;1;23;12;0;32;36;11;59;23;1009;3;3
7;1;23;13;0;29;33;22;73;24;1009;3;3
7;1;23;14;0;26;30;16;91;25;1009;3;3
7;1;23;15;0;27;31;18;86;25;1009;3;3
7;1;23;16;0;28;32;11;84;25;1008;3;2
7;1;23;17;0;29;34;7;81;25;1008;3;3
7;1;23;18;0;27;32;13;84;24;1008;3;2
7;1;23;19;0;24;25;5;92;23;1008;3;2
7;1;23;20;0;26;27;0;84;23;1008;3;2
7;1;23;21;0;25;27;0;87;23;1009;3;1
7;1;23;22;0;26;27;4;89;24;1008;3;1
7;1;23;23;0;25;26;15;92;24;1008;3;1
7;2;24;0;1;24;25;18;94;23;1008;3;1
7;2;24;1;1;24;25;8;94;23;1007;3;1
7;2;24;2;1;24;25;11;90;23;1006;3;1
7;2;24;3;1;24;25;9;92;23;1006;3;1
7;2;24;4;1;24;25;9;94;23;1006;3;1
7;2;24;5;1;25;27;7;83;22;1006;3;1
7;2;24;6;1;25;27;11;86;23;1007;3;1
7;2;24;7;1;26;27;10;85;23;1009;3;3
7;2;24;8;1;27;29;12;78;22;1010;3;3
7;2;24;9;1;28;30;16;72;22;1010;3;2
7;2;24;10;1;29;31;17;65;21;1010;3;2
7;2;24;11;1;30;32;18;60;21;1010;3;2
7;2;24;12;1;31;34;13;57;21;1010;3;2
7;2;24;13;1;32;35;9;53;21;1010;3;2
7;2;24;14;1;32;34;14;50;20;1009;3;2
7;2;24;15;1;32;33;5;47;19;1009;3;2
7;2;24;16;1;31;34;13;57;22;1009;3;3
7;2;24;17;1;30;34;14;69;24;1009;3;4
7;2;24;18;1;29;34;11;74;24;1009;3;4
7;2;24;19;1;29;34;11;74;24;1009;3;3
7;2;24;20;1;29;34;12;74;24;1009;3;2
7;2;24;21;1;29;33;12;72;23;1010;3;2
7;2;24;22;1;28;32;18;70;22;1011;3;1
7;2;24;23;1;28;30;23;70;22;1011;3;1
7;3;25;0;1;26;28;20;72;21;1013;3;1
7;3;25;1;1;26;27;20;66;19;1014;3;1
7;3;25;2;1;26;26;22;61;18;1014;3;1
7;3;25;3;1;24;24;18;61;16;1015;3;1
7;3;25;4;1;23;23;19;64;16;1016;3;1
7;3;25;5;1;22;22;18;62;14;1016;3;1
7;3;25;6;1;22;22;15;61;14;1017;3;2
7;3;25;7;1;22;22;15;61;14;1017;3;3
7;3;25;8;1;23;23;20;61;15;1018;3;4
7;3;25;9;1;24;24;23;61;16;1018;3;2
7;3;25;10;1;25;25;20;57;16;1018;3;2
7;3;25;11;1;26;26;19;54;16;1019;3;2
7;3;25;12;1;26;27;18;56;17;1019;3;2
7;3;25;13;1;27;28;14;55;17;1019;3;2
7;3;25;14;1;26;27;16;57;17;1019;3;2
7;3;25;15;1;27;28;22;55;17;1019;3;2
7;3;25;16;1;28;29;19;52;17;1019;3;3
7;3;25;17;1;27;28;19;53;17;1020;3;5
7;3;25;18;1;27;27;18;52;16;1020;3;5
